order_product_id,booked_days,order_price_paid,sum_kids,sum_adults,private,group,family,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18
84,0.0,0.235,0.0,1.0,0.5761168847658291,0.21194155761708547,0.21194155761708547,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185
87,81.0,1.44,0.0,1.0,0.5761168847658291,0.21194155761708547,0.21194155761708547,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.11739580945058382,0.11739580945058382,0.04318750477654991,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991
90,0.9041095890410958,0.3558328767123287,0.034680068789657834,0.9653199312103422,0.45239704759748883,0.30223708393752735,0.24536586846498384,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
91,0.0,1.372,0.08333333333333333,0.9166666666666666,0.3940292211914573,0.3029853894042714,0.3029853894042714,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
97,1.7142857142857142,1.2699142857142858,0.09523809523809523,0.9047619047619048,0.5240918380302942,0.21194155761708547,0.26396660435262026,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
102,5.142857142857143,0.5614971428571428,0.007142857142857143,0.9928571428571429,0.5240918380302944,0.2535615950055133,0.22234656696419242,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
103,6.0,0.58,0.0,1.0,0.5761168847658291,0.21194155761708547,0.21194155761708547,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
105,14.714285714285714,0.9717142857142856,0.05952380952380952,0.9404761904761906,0.3680166978236899,0.315991651088155,0.315991651088155,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
115,1.5,1.25,0.21428571428571427,0.7857142857142857,0.21194155761708547,0.3940292211914573,0.3940292211914573,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
117,22.857142857142858,0.62,0.26122448979591834,0.7387755102040817,0.26396660435262026,0.26396660435262026,0.4720667912947595,0.04318750477654991,0.11739580945058382,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991
118,4.193548387096774,0.36133333333333334,0.034630483017579795,0.9653695169824202,0.3842395618595018,0.3607443794628087,0.25501605867768956,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
119,0.20270270270270271,0.6157162162162162,0.10128163878163877,0.8987183612183611,0.40879308580559554,0.29560345709720226,0.29560345709720226,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
120,2.4871794871794872,0.2553846153846154,0.11538461538461539,0.8846153846153846,0.36134682003708285,0.3146576755308337,0.3239955044320835,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856
121,10.547945205479452,1.0143424657534246,0.03972602739726027,0.9602739726027396,0.5012863380914298,0.25434553406591176,0.24436812784265852,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
122,7.35042735042735,1.7154307692307693,0.06597476597476598,0.9340252340252341,0.46717554758458096,0.2617433117570846,0.27108114065833444,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
123,0.4523809523809524,0.4180761904761905,0.07349773242630386,0.9265022675736961,0.42437716512051926,0.2899791277203877,0.2856437071590931,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.13785591727042856
124,3.3333333333333335,0.8152666666666667,0.0,1.0,0.3737972585720827,0.41426118381083193,0.21194155761708547,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
125,0.0,0.27594285714285716,0.31224489795918364,0.6877551020408162,0.26396660435262026,0.21194155761708547,0.5240918380302942,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.11739580945058382,0.04318750477654991,0.04318750477654991,0.04318750477654991,0.04318750477654991
127,0.42105263157894735,0.3807684210526316,0.08245614035087719,0.9175438596491228,0.3269442925061624,0.38444565995070085,0.28861004754313674,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
128,2.0,1.1050000000000002,0.047619047619047616,0.9523809523809524,0.4547251090495812,0.21194155761708547,0.3333333333333333,0.12680585713101414,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.12680585713101414,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324
129,0.8113207547169812,0.622754716981132,0.30256268888344356,0.6974373111165564,0.28065388349420695,0.2462977205556462,0.47304839595014697,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
130,0.2727272727272727,0.4549090909090909,0.05454545454545454,0.9454545454545454,0.4436894930753769,0.31126210138492466,0.2450484055396985,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
131,0.0,0.30833333333333335,0.05555555555555555,0.9444444444444445,0.5154209969077052,0.24228950154614745,0.24228950154614745,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
132,3.839160839160839,1.068167832167832,0.048318348318348324,0.9516816516816516,0.45387621551310403,0.29088865650947043,0.2552351279774256,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
133,10.225806451612904,0.736658064516129,0.02150537634408602,0.9784946236559139,0.4938837463774031,0.2706795136088183,0.2354367400137786,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
134,0.0,0.13,0.1111111111111111,0.8888888888888888,0.4547251090495812,0.21194155761708547,0.3333333333333333,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856
135,0.0,0.5,0.0,1.0,0.5761168847658291,0.21194155761708547,0.21194155761708547,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185
137,11.666666666666666,0.22999999999999998,0.2222222222222222,0.7777777777777777,0.3333333333333333,0.21194155761708547,0.4547251090495812,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.05071435780762185,0.13785591727042856
138,4.0476190476190474,0.8204761904761905,0.2233560090702948,0.7766439909297053,0.2986499688429768,0.26396660435262026,0.43738342680440295,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.050714357807621846,0.13785591727042856,0.050714357807621846
139,1.0,0.788,0.0,1.0,0.5761168847658291,0.21194155761708547,0.21194155761708547,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.12680585713101414,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236,0.046649267858623236
141,2.44,0.829216,0.09333333333333332,0.9066666666666667,0.48871480625013064,0.22650857070303523,0.2847766230468342,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.12680585713101414,0.04664926785862324,0.12680585713101414,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324,0.04664926785862324
